Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments,,
G1TC,1,22-Mar-21,63,1879,0,0,76.7,69,67.2,2330,72.1,76.7,69,67.2,NA,0,36,0,29,0,0,0,65,0,,,,
G1TC,1,23-Mar-21,64,1879,0,0,73.3,70.5,67.1,2670,71.8,73.3,70.5,67.1,NA,0,45,0,21,0,0,0,66,0,,,,
G1TC,1,24-Mar-21,65,1879,0,0,73.4,69.7,67.1,2570,71.5,73.4,69.7,67.1,NA,0,55,0,24,0,0,0,79,0,,,,
G1TC,1,25-Mar-21,66,1879,0,0,72.3,69.3,67,2650,70.7,72.3,69.3,67,NA,0,51,0,33,0,0,0,84,0,,,,
G1TC,1,26-Mar-21,67,1878,0,1,73.7,69.1,67,2520,71,73.7,69.1,67,NA,0,54,0,25,0,0,0,79,0,,,,
G1TC,1,27-Mar-21,68,1878,0,0,77.6,69.5,66.9,2660,71.9,77.6,69.5,66.9,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,28-Mar-21,69,1878,0,0,71.8,68.5,66.9,2510,70.2,71.8,68.5,66.9,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,29-Mar-21,70,1878,0,0,75,68.5,66.8,2550,71.5,75,68.5,66.8,NA,0,43,0,0,11,0,0,54,0,,,,
G1TC,1,30-Mar-21,71,1877,1,0,77.7,70.1,66.8,2820,72.3,77.7,70.1,66.8,NA,0,57,0,0,9,0,0,66,0,,,,
G1TC,1,31-Mar-21,72,1877,0,0,71.3,66.6,66.7,2960,69.8,71.3,66.6,66.7,NA,0,35,0,0,15,0,0,50,0,,,,
G1TC,1,1-Apr-21,73,1876,1,0,71.3,66.2,66.7,2830,69.2,71.3,66.2,66.7,NA,0,24,0,0,14,0,0,38,0,,,,
G1TC,1,2-Apr-21,74,1876,0,0,72.6,65.5,66.6,2790,69.7,72.6,65.5,66.6,NA,0,28,0,0,7,0,0,35,0,,,,
G1TC,1,3-Apr-21,75,1876,0,0,77.9,68.4,66.6,3260,72.2,77.9,68.4,66.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,4-Apr-21,76,1876,0,0,80,69.7,66.5,2860,74.1,80,69.7,66.5,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,5-Apr-21,77,1876,0,0,81.5,70.1,66.4,2750,75.2,81.5,70.1,66.4,NA,0,0,0,0,14,36,0,50,0,,,,
G1TC,1,6-Apr-21,78,1876,0,0,82.6,70.8,66.4,3050,76,82.6,70.8,66.4,NA,0,0,0,0,0,65,0,65,0,,,,
G1TC,1,7-Apr-21,79,1876,0,0,79.7,71.5,66.3,3000,74.7,79.7,71.5,66.3,NA,0,50,0,0,0,50,0,100,0,,,,
G1TC,1,8-Apr-21,80,1876,0,0,72.7,69.8,66.3,3410,71.3,72.7,69.8,66.3,NA,0,50,0,0,0,50,0,100,0,,,,
G1TC,1,9-Apr-21,81,1876,0,0,78.4,70.1,66.2,3090,73.6,78.4,70.1,66.2,NA,0,63,0,0,0,63,0,126,0,,,,
G1TC,1,10-Apr-21,82,1876,0,0,72.9,69.8,66.2,3310,71.3,72.9,69.8,66.2,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,11-Apr-21,83,1876,0,0,72.7,69.4,66.1,3120,70.5,72.7,69.4,66.1,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,12-Apr-21,84,1876,0,0,73.3,69.2,66.1,3010,71.1,73.3,69.2,66.1,NA,0,32,0,0,0,32,0,64,0,,,,
G1TC,1,13-Apr-21,85,1876,0,0,72.7,69.3,66,3200,70.9,72.7,69.3,66,NA,0,51,0,0,0,51,0,102,0,,,,
G1TC,1,14-Apr-21,86,1875,1,0,72.9,68.7,66,3090,70.7,72.9,68.7,66,NA,0,69,0,0,0,69,0,138,0,,,,
G1TC,1,15-Apr-21,87,1875,0,0,73.1,68.7,65.9,3070,70.8,73.1,68.7,65.9,NA,0,53,0,0,0,53,0,106,0,,,,
G1TC,1,16-Apr-21,88,1875,0,0,73.5,68.9,65.9,3170,71.3,73.5,68.9,65.9,NA,0,19,0,0,0,98,0,117,0,,,,
G1TC,1,17-Apr-21,89,1874,0,1,75.5,69.7,65.8,3560,71.9,75.5,69.7,65.8,NA,0,0,0,0,0,23,0,23,0,,,,
G1TC,1,18-Apr-21,90,1874,0,0,76,69.5,65.8,3290,71.8,76,69.5,65.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,19-Apr-21,91,1873,1,0,73.9,69.2,65.7,2950,70.9,73.9,69.2,65.7,NA,0,16,0,0,0,16,0,32,0,,,,
G1TC,1,20-Apr-21,92,1873,0,0,70.8,67.9,65.7,3410,69.9,70.8,67.9,65.7,NA,0,22,0,0,0,22,0,44,0,,,,
G1TC,1,21-Apr-21,93,1873,0,0,72.9,67.3,65.6,2510,70,72.9,67.3,65.6,NA,0,45,0,0,0,45,0,90,0,,,,
G1TC,1,22-Apr-21,94,1873,0,0,73.5,65.4,65.6,2850,70.3,73.5,65.4,65.6,NA,0,39,0,0,0,39,0,78,0,,,,
G1TC,1,23-Apr-21,95,1873,0,0,72.5,68.8,65.5,4150,70.7,72.5,68.8,65.5,NA,0,45,0,0,0,46,0,91,0,,,,
G1TC,1,24-Apr-21,96,1873,0,0,72.8,69.4,65.5,3500,71.3,72.8,69.4,65.5,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,25-Apr-21,97,1873,0,0,74.4,69,65.4,3500,71.2,74.4,69,65.4,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,26-Apr-21,98,1873,0,0,83.7,69.4,65.4,3470,76,83.7,69.4,65.4,NA,0,4,0,0,0,17,0,21,0,,,,
G1TC,1,27-Apr-21,99,1873,0,0,86.2,71.1,65.3,2550,78.3,86.2,71.1,65.3,NA,0,1,0,0,0,34,0,35,0,,,,
G1TC,1,28-Apr-21,100,1873,0,0,79.2,71.1,65.3,4030,75.7,79.2,71.1,65.3,NA,0,0,0,0,0,31,0,31,0,,,,
G1TC,1,29-Apr-21,101,1873,0,0,77.4,69.9,65.2,1990,72.5,77.4,69.9,65.2,NA,0,19,0,0,0,19,0,38,0,,,,
G1TC,1,30-Apr-21,102,1873,0,0,77.5,69.3,65.2,4350,73.1,77.5,69.3,65.2,NA,0,10,0,0,0,10,0,20,0,,,,
G1TC,1,1-May-21,103,1873,0,0,86.2,68.8,65.1,3960,76.5,86.2,68.8,65.1,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,2-May-21,104,1873,0,0,82.9,70.2,65.1,4240,75.5,82.9,70.2,65.1,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,3-May-21,105,1872,0,1,82.3,70.2,65,3020,73.9,82.3,70.2,65,NA,0,21,0,0,0,21,0,42,0,,,,
G1TC,1,4-May-21,106,1872,0,0,73.5,70,65,3570,71.7,73.5,70,65,NA,0,25,0,0,0,25,0,50,0,,,,
G1TC,1,5-May-21,107,1872,0,0,75.8,70.1,65,3500,72.4,75.8,70.1,65,NA,0,0,0,0,0,59,0,59,0,,,,
G1TC,1,6-May-21,108,1872,0,0,76.1,70,65,3560,71.8,76.1,70,65,NA,0,0,0,0,0,48,0,48,0,,,,
G1TC,1,7-May-21,109,1872,0,0,78.4,68.8,65,2990,72.4,78.4,68.8,65,NA,0,0,0,0,0,45,0,45,0,,,,
G1TC,1,8-May-21,110,1872,0,0,73.5,68.4,65,3930,70.5,73.5,68.4,65,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,9-May-21,111,1872,0,0,72,68.3,65,1630,70,72,68.3,65,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,10-May-21,112,1872,0,0,76.1,68.4,65,3250,71.4,76.1,68.4,65,NA,0,0,0,0,0,18,0,18,0,,,,
G1TC,1,11-May-21,113,1872,0,0,73.6,69.2,65,3860,71.3,73.6,69.2,65,NA,0,0,0,0,0,21,0,21,0,,,,
G1TC,1,12-May-21,114,1872,0,0,74.3,68.3,65,3790,71.2,74.3,68.3,65,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,13-May-21,115,1870,2,0,76.7,68.4,65,3710,72.1,76.7,68.4,65,NA,0,0,0,0,0,16,0,16,0,,,,
G1TC,1,14-May-21,116,1870,0,0,77.4,68.6,65,3400,72.8,77.4,68.6,65,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,15-May-21,117,1870,0,0,74.9,70.3,65,4450,71.7,74.9,70.3,65,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,16-May-21,118,1870,0,0,78.5,70.5,65,3710,73.4,78.5,70.5,65,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,17-May-21,119,1870,0,0,75.9,70.8,64.8,2960,72.5,75.9,70.8,64.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,18-May-21,120,1870,0,0,77.8,71,64.8,2930,73.1,77.8,71,64.8,NA,0,0,0,0,0,21,0,21,0,,,,
G1TC,1,19-May-21,121,1870,0,0,82.9,72.8,64.8,3730,76.8,82.9,72.8,64.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,20-May-21,122,1869,0,1,85.9,74.5,64.8,3790,79.8,85.9,74.5,64.8,NA,0,0,0,0,0,4,0,4,0,,,,
G1TC,1,21-May-21,123,1869,0,0,86.5,73.5,64.8,6840,79.2,86.5,73.5,64.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,22-May-21,124,1869,0,0,84.5,74.2,64.8,3440,78.3,84.5,74.2,64.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,23-May-21,125,1869,0,0,88,73,64.8,NA,80.3,88,73,64.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,24-May-21,126,1869,1,0,90.1,73.2,64.8,2600,81.5,90.1,73.2,64.8,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,25-May-21,127,1829,0,0,86.9,74.4,64.6,3110,79.6,86.9,74.4,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,26-May-21,128,1827,1,1,88.4,72.7,64.6,3260,79.2,88.4,72.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,27-May-21,129,1827,0,0,78.3,70.5,64.6,3670,74.7,78.3,70.5,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,28-May-21,130,1827,0,0,74.1,68.7,64.6,2890,71.4,74.1,68.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,29-May-21,131,1827,0,0,74.1,69.7,64.6,1640,71.8,74.1,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,30-May-21,132,1827,0,0,76.8,68.5,64.6,3350,72.5,76.8,68.5,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,31-May-21,133,1827,0,0,76.6,69.7,64.6,3090,72.9,76.6,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,1-Jun-21,134,1771,0,2,77.6,69.7,64.6,2930,73.6,77.6,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,2-Jun-21,135,1769,0,0,79.6,69.7,64.6,2450,75,79.6,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,3-Jun-21,136,1769,0,0,85.9,69.7,64.6,3650,77.6,85.9,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,4-Jun-21,137,1615,0,1,88.5,69.7,64.6,4310,79.8,88.5,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,5-Jun-21,138,1614,0,0,90.6,73.2,64.6,1130,81.9,90.6,73.2,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,6-Jun-21,139,1614,0,0,89,74,64.6,3410,81.3,89,74,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,7-Jun-21,140,1614,0,1,88.1,75.8,64.6,3150,80,88.1,75.8,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,8-Jun-21,141,1361,0,0,87.2,72.7,64.6,2410,79.5,87.2,72.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,9-Jun-21,142,1235,0,0,88.2,72.8,64.6,1070,79.7,88.2,72.8,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,10-Jun-21,143,1235,0,0,90.5,74.2,64.6,2620,82.4,90.5,74.2,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,11-Jun-21,144,1193,0,1,94.1,74.1,64.6,1680,84.5,94.1,74.1,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,12-Jun-21,145,1193,0,0,94.3,75.5,64.6,2940,85.6,94.3,75.5,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,13-Jun-21,146,1191,0,2,88.9,73.1,64.6,2090,81.1,88.9,73.1,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,14-Jun-21,147,1191,0,0,86.7,72.2,64.6,1050,79.3,86.7,72.2,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,15-Jun-21,148,1142,1,0,87.7,69.7,64.6,2940,78.5,87.7,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,16-Jun-21,149,1036,0,0,85.3,69.8,64.6,450,77.3,85.3,69.8,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,17-Jun-21,150,893,0,0,92.9,69.7,64.6,2880,82,92.9,69.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,18-Jun-21,151,893,0,0,96.2,77.7,64.6,430,86.1,96.2,77.7,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,19-Jun-21,152,893,0,0,87.3,70.8,64.6,1880,77.2,87.3,70.8,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,20-Jun-21,153,893,0,0,88.2,72.6,64.6,1110,80.1,88.2,72.6,64.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,21-Jun-21,154,893,0,0,82.2,67,64.2,1630,73,82.2,67,64.2,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,22-Jun-21,155,663,0,0,77.5,63.8,64,320,71.7,77.5,63.8,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,23-Jun-21,156,546,0,0,84.5,69.1,64,460,76.1,84.5,69.1,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,24-Jun-21,157,545,1,0,76.7,70.4,64,820,73.5,76.7,70.4,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,25-Jun-21,158,506,0,0,84.2,72.1,64,230,76.7,84.2,72.1,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,26-Jun-21,159,506,0,0,83.8,73.6,64,670,78,83.8,73.6,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,27-Jun-21,160,506,0,0,84.6,73.8,64,360,78.1,84.6,73.8,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,28-Jun-21,161,506,0,0,85.2,74.1,64,340,77.4,85.2,74.1,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,29-Jun-21,162,438,0,0,88.1,72.2,64,360,78.4,88.1,72.2,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,30-Jun-21,163,342,0,0,79.6,73,64,260,75.4,79.6,73,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,1-Jul-21,164,342,0,0,81.7,69.1,64,320,76,81.7,69.1,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,2-Jul-21,165,58,0,0,77.6,67,64,110,71.8,77.6,67,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,3-Jul-21,166,58,0,0,80.2,67.1,64,180,73.3,80.2,67.1,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,4-Jul-21,167,58,0,0,85.8,68.2,64,170,76.7,85.8,68.2,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,5-Jul-21,168,58,0,0,87.3,69.6,64,160,78.7,87.3,69.6,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,6-Jul-21,169,10,0,0,87.5,69.3,64,40,79.2,87.5,69.3,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,7-Jul-21,170,10,0,0,89.1,71.3,64,60,79.6,89.1,71.3,64,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,8-Jul-21,171,10,0,0,76,68.3,64,60,73.4,76,68.3,64,NA,0,0,0,0,0,0,0,0,0,,Emptied room,,
G1TC,1,9-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,69.4,77,62,57.3,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,10-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,69.6,75.9,65.1,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,11-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,71.1,78.5,68.5,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,12-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,70.2,75.5,67.9,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,13-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,71.7,77.6,68.3,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,14-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,76.2,84.6,67.8,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,15-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,75.3,84.2,70.6,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,16-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,72.6,77.2,69.4,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,17-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,73.6,84.8,64.3,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,18-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,74.8,84.7,66.7,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,19-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,76.2,83.5,66.7,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,20-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,78.9,85.2,73.5,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,21-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,79.8,86.1,73.8,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,22-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,81.4,87.9,75.6,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,23-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,82.4,88.8,76.2,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,24-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,83.8,91.2,77.1,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,25-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,82.8,89.7,78,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,26-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,81.4,88.8,75,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,27-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,80.7,87.9,74.1,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,28-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,81.4,87.6,76.2,57,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,29-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,82.5,88.9,77.4,71.1,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,30-Jul-21,NA,NA,NA,NA,NA,NA,NA,NA,79.5,81.8,77.7,81,NA,0,0,24,0,0,0,0,24,0,,Started filling ,,
G1TC,1,31-Jul-21,1,1000,0,0,80.8,77.2,81,150,78.6,80.8,77.2,81,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,1-Aug-21,2,1000,0,0,82.5,77.3,81,150,79.6,82.5,77.3,81,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,2-Aug-21,3,1000,0,0,82.9,77.2,81,150,79.3,82.9,77.2,81,NA,0,0,25,0,0,0,0,25,0,,,,
G1TC,1,3-Aug-21,4,1000,0,0,84.2,77.2,81,250,80.1,84.2,77.2,81,NA,0,0,42,0,0,0,0,42,0,,,,
G1TC,1,4-Aug-21,5,1963,0,0,89.7,77.2,80.7,340,81.6,89.7,77.2,80.7,NA,0,0,15,0,0,0,0,15,0,,,,
G1TC,1,5-Aug-21,6,1963,0,0,88.4,76.7,80.2,390,81,88.4,76.7,80.2,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,6-Aug-21,7,1963,0,0,84.8,76.9,79.7,390,80.6,84.8,76.9,79.7,NA,0,0,35,0,0,0,0,35,0,,,,
G1TC,1,7-Aug-21,8,1963,0,0,92.3,78.2,79.2,510,83.9,92.3,78.2,79.2,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,8-Aug-21,9,1963,0,0,91.8,79.2,78.7,560,83.3,91.8,79.2,78.7,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,9-Aug-21,10,1963,0,0,89.5,78.1,78.2,440,82.5,89.5,78.1,78.2,NA,0,0,105,0,0,0,0,105,0,,,,
G1TC,1,10-Aug-21,11,1963,0,0,93.1,81.1,77.7,690,85.6,93.1,81.1,77.7,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,11-Aug-21,12,1961,1,1,91.1,80,75.1,660,84,91.1,80,75.1,NA,0,0,68,0,0,0,0,68,0,,,,
G1TC,1,12-Aug-21,13,1960,0,1,88.1,76.6,73.9,810,79.7,88.1,76.6,73.9,NA,0,0,36,30,0,0,0,66,0,,,,
G1TC,1,13-Aug-21,14,1959,0,1,84.2,75.4,73.7,800,78.7,84.2,75.4,73.7,NA,0,0,0,37,0,0,0,37,0,,,,
G1TC,1,14-Aug-21,15,1957,0,2,83.9,72.8,72.7,830,77.3,83.9,72.8,72.7,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,15-Aug-21,16,1956,0,1,81,72.3,72.2,810,76,81,72.3,72.2,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,16-Aug-21,17,1954,0,2,82.7,71.7,71.7,750,76.2,82.7,71.7,71.7,NA,0,0,0,28,0,0,0,28,0,,,,
G1TC,1,17-Aug-21,18,1953,0,1,85,73.5,72.6,810,78.5,85,73.5,72.6,NA,0,0,0,39,0,0,0,39,0,,,,
G1TC,1,18-Aug-21,19,1953,0,0,86.3,76.6,74,710,80.6,86.3,76.6,74,NA,0,0,0,37,0,0,0,37,0,,,,
G1TC,1,19-Aug-21,20,1950,3,0,86,76.4,73.7,1140,80.7,86,76.4,73.7,NA,0,0,0,23,0,0,0,23,0,,,,
G1TC,1,20-Aug-21,21,1950,0,0,87,76.6,73.5,890,81,87,76.6,73.5,NA,0,0,0,31,0,0,0,31,0,,,,
G1TC,1,21-Aug-21,22,1950,0,0,84.9,77.5,73.5,1010,79.7,84.9,77.5,73.5,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,22-Aug-21,23,1950,0,0,85.3,76.3,73.5,1180,79.6,85.3,76.3,73.5,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,23-Aug-21,24,1949,1,0,86.9,75.8,72.9,3750,79.6,86.9,75.8,72.9,NA,0,0,0,54,0,0,0,54,0,,,,
G1TC,1,24-Aug-21,25,1948,0,1,92.3,76.8,72.4,2050,82.9,92.3,76.8,72.4,NA,0,0,0,42,0,0,0,42,0,,,,
G1TC,1,25-Aug-21,26,1947,1,0,92,76.3,72.1,1050,82.1,92,76.3,72.1,NA,0,0,0,89,0,0,0,89,0,,,,
G1TC,1,26-Aug-21,27,1947,0,0,89.2,75.6,71.7,1030,80.5,89.2,75.6,71.7,NA,0,0,0,41,0,0,0,41,0,,,,
G1TC,1,27-Aug-21,28,1947,0,0,91.2,75.6,71.3,980,81.7,91.2,75.6,71.3,NA,0,0,0,17,0,0,0,17,0,,,,
G1TC,1,28-Aug-21,29,1947,0,0,90.2,76.5,71,1200,82.3,90.2,76.5,71,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,29-Aug-21,30,1947,0,0,89.8,76.3,70.6,1220,81.5,89.8,76.3,70.6,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,30-Aug-21,31,1946,0,1,85.1,75.1,70.3,1300,78.7,85.1,75.1,70.3,NA,0,0,0,27,0,0,0,27,0,,,,
G1TC,1,31-Aug-21,32,1946,0,0,83.6,74.2,70.5,1430,77.2,83.6,74.2,70.5,NA,0,0,0,16,0,0,0,16,0,,,,
G1TC,1,1-Sep-21,33,1946,0,0,81.4,73.3,70.6,1350,76.7,81.4,73.3,70.6,NA,0,0,0,18,0,0,0,18,0,,,,
G1TC,1,2-Sep-21,34,1946,0,0,81.3,71.2,70.2,2110,75.2,81.3,71.2,70.2,NA,0,0,0,11,0,0,0,11,0,,,,
G1TC,1,3-Sep-21,35,1946,0,0,78.4,73,70.6,1920,75.2,78.4,73,70.6,NA,1,0,0,16,0,0,0,17,0,,,,
G1TC,1,4-Sep-21,36,1945,0,1,77.8,74.5,70.7,2210,76.3,77.8,74.5,70.7,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,5-Sep-21,37,1945,0,0,81.7,73.3,70.1,1660,76.5,81.7,73.3,70.1,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,6-Sep-21,38,1945,0,0,85.5,73.2,69.9,1510,78,85.5,73.2,69.9,NA,0,0,0,42,0,0,0,42,0,,,,
G1TC,1,7-Sep-21,39,1945,0,0,87.9,73.8,69.9,1910,79.5,87.9,73.8,69.9,NA,1,0,0,20,0,0,0,21,0,,,,
G1TC,1,8-Sep-21,40,1945,0,0,81,72.9,69.9,2030,75.9,81,72.9,69.9,NA,0,0,0,30,0,0,0,30,0,,,,
G1TC,1,9-Sep-21,41,1945,0,0,80.2,73.1,70.8,1970,75.8,80.2,73.1,70.8,NA,0,0,0,21,0,0,0,21,0,,,,
G1TC,1,10-Sep-21,42,1945,0,0,83.6,72.5,71.2,1900,77,83.6,72.5,71.2,NA,0,0,0,26,0,0,0,26,0,,,,
G1TC,1,11-Sep-21,43,1945,0,0,86.8,75.5,71.3,1900,79.6,86.8,75.5,71.3,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,12-Sep-21,44,1945,0,0,87.2,75.4,71.1,2050,80,87.2,75.4,71.1,NA,0,0,0,0,0,0,0,0,0,,,,
G1TC,1,13-Sep-21,45,1945,0,0,86.7,73.3,70.9,2470,79.7,86.7,73.3,70.9,NA,0,0,0,78,0,0,0,78,0,,,,
G1TC,1,14-Sep-21,46,1944,0,1,85.3,75,70.9,1460,79.7,85.3,75,70.9,NA,0,0,0,39,0,0,0,39,0,,,,
